species,decimalLatitude,decimalLongitude,prediction
Junonia hierta,19.213589,72.910423,8
Junonia hierta,21.0548,73.6773,8
Junonia hierta,22.935404,86.754208,4
Junonia hierta,24.431866,92.330421,2
Junonia hierta,24.497701,92.314768,2
Junonia hierta,25.097245,76.001508,0
Junonia hierta,25.237123,75.836295,0
Junonia hierta,25.713997,92.824448,2
Junonia hierta,26.273894,73.030741,0
Junonia hierta,26.304825,73.01673,0
Junonia hierta,26.873081,80.914993,6
Junonia hierta,26.958,75.7963,0
Junonia hierta,26.9584,75.7969,0
Junonia hierta,27.181267,77.999127,6
Junonia hierta,27.395147,95.630023,2
Junonia hierta,28.525681,77.574203,6
Junonia hierta,30.726831,78.435402,6
Junonia hierta,33.1167,74.3373,6
Junonia iphita,8.546519,76.974388,1
Junonia iphita,8.751972,76.772606,1
Junonia iphita,8.880962,76.613833,1
Junonia iphita,9.174842,76.501335,1
Junonia iphita,9.562013,76.690353,1
Junonia iphita,9.620571,77.167109,1
Junonia iphita,9.910107,78.102666,1
Junonia iphita,9.981636,76.299884,1
Junonia iphita,10.170548,76.314697,1
Junonia iphita,10.178824,76.330315,1
Junonia iphita,10.204736,76.421955,1
Junonia iphita,10.496141,76.159752,1
Junonia iphita,10.527641,76.214432,1
Junonia iphita,10.556821,76.327187,1
Junonia iphita,11.016845,76.955832,1
Junonia iphita,11.155469,76.873828,1
Junonia iphita,11.420334,76.860191,1
Junonia iphita,11.542457,76.027223,1
Junonia iphita,11.6626,78.1592,7
Junonia iphita,11.664325,78.146014,7
Junonia iphita,11.703206,76.0834,1
Junonia iphita,11.711934,76.163882,1
Junonia iphita,11.734461,78.202039,7
Junonia iphita,11.775251,78.209259,7
Junonia iphita,11.896151,75.734245,1
Junonia iphita,11.981006,79.776623,7
Junonia iphita,12.000317,75.41787,3
Junonia iphita,12.031292,79.864159,7
Junonia iphita,12.216516,75.162615,3
Junonia iphita,12.22024,79.055641,7
Junonia iphita,12.739404,77.786698,7
Junonia iphita,12.768676,75.207064,3
Junonia iphita,13.0658,77.5754,7
Junonia iphita,13.066451,74.999934,3
Junonia iphita,13.113118,77.578873,7
Junonia iphita,13.337876,77.117325,7
Junonia iphita,13.36841,77.682922,7
Junonia iphita,13.576117,75.106299,3
Junonia iphita,14.326661,75.736252,3
Junonia iphita,14.587263,74.567108,3
Junonia iphita,14.964311,74.712077,3
Junonia iphita,14.973793,74.094631,3
Junonia iphita,16.564677,73.874253,8
Junonia iphita,17.707583,73.964678,8
Junonia iphita,18.907026,73.147811,8
Junonia iphita,18.985037,73.28923,8
Junonia iphita,19.018236,73.279388,8
Junonia iphita,19.0452,72.8675,8
Junonia iphita,19.172554,72.942537,8
Junonia iphita,21.760622,73.794852,8
Junonia iphita,22.62035,86.39721,4
Junonia iphita,22.970527,88.444628,4
Junonia iphita,22.972506,88.443308,4
Junonia iphita,22.973122,86.854657,4
Junonia iphita,23.317165,86.368732,4
Junonia iphita,23.520444,87.311923,4
Junonia iphita,25.133112,93.018822,2
Junonia iphita,26.001659,92.84774,2
Junonia iphita,26.136173,91.772748,2
Junonia iphita,26.154039,91.662967,2
Junonia iphita,26.172733,90.62587,2
Junonia iphita,26.180277,90.627502,2
Junonia iphita,26.483828,90.541954,2
Junonia iphita,26.647336,89.548337,2
Junonia iphita,26.709158,91.097153,2
Junonia iphita,26.780891,91.755309,2
Junonia iphita,26.932401,92.877216,2
Junonia iphita,27.098356,92.817829,2
Junonia iphita,27.102657,88.835449,2
Junonia iphita,29.2827,79.5483,6
Junonia iphita,29.845039,79.541545,6
Junonia iphita,30.37659,78.061241,6
Junonia iphita,30.412447,78.09507,6
Junonia iphita,30.718542,78.455696,6
Junonia iphita,32.5241,76.0883,6
Junonia lemonias,8.490168,77.036049,1
Junonia lemonias,9.152076,76.785052,1
Junonia lemonias,9.630223,76.771243,1
Junonia lemonias,10.005959,76.71032,1
Junonia lemonias,10.178824,76.330317,1
Junonia lemonias,10.511146,76.258424,1
Junonia lemonias,10.548583,76.286682,1
Junonia lemonias,10.560279,76.175919,1
Junonia lemonias,11.108524,77.341064,1
Junonia lemonias,11.3209,79.2453,7
Junonia lemonias,11.353003,76.795906,1
Junonia lemonias,11.6857,78.1761,7
Junonia lemonias,11.686036,78.175686,7
Junonia lemonias,11.687405,78.180668,7
Junonia lemonias,11.703206,76.0834,1
Junonia lemonias,11.820252,79.718954,7
Junonia lemonias,11.9369,79.8358,7
Junonia lemonias,12.000317,75.41787,3
Junonia lemonias,12.217127,75.608803,3
Junonia lemonias,12.22607,79.048859,7
Junonia lemonias,12.31051,77.135047,7
Junonia lemonias,12.551841,77.640228,7
Junonia lemonias,12.608285,80.064668,7
Junonia lemonias,12.884382,77.463721,7
Junonia lemonias,13.037623,77.536705,7
Junonia lemonias,13.044519,80.279035,7
Junonia lemonias,13.150481,77.492409,7
Junonia lemonias,13.3736,77.1402,7
Junonia lemonias,13.502664,75.090315,3
Junonia lemonias,13.624585,75.14941,3
Junonia lemonias,13.844747,77.206421,7
Junonia lemonias,14.23425,75.646993,3
Junonia lemonias,14.335555,75.712837,3
Junonia lemonias,14.343727,75.739227,3
Junonia lemonias,15.16878,74.4848,3
Junonia lemonias,15.364708,75.123955,3
Junonia lemonias,15.394608,73.876732,3
Junonia lemonias,15.4112,74.200378,3
Junonia lemonias,15.7379,74.8783,3
Junonia lemonias,16.56143,73.859549,8
Junonia lemonias,16.766389,75.745,3
Junonia lemonias,17.707583,73.964678,8
Junonia lemonias,18.698286,73.390045,8
Junonia lemonias,18.9568,72.8044,8
Junonia lemonias,18.9576,72.8049,8
Junonia lemonias,18.962999,73.262711,8
Junonia lemonias,18.985037,73.28923,8
Junonia lemonias,18.995218,73.258842,8
Junonia lemonias,21.154577,79.04261,5
Junonia lemonias,22.685139,88.321112,4
Junonia lemonias,22.707628,88.333102,4
Junonia lemonias,22.707753,88.333085,4
Junonia lemonias,22.724756,88.478935,4
Junonia lemonias,22.739138,88.435072,4
Junonia lemonias,22.747595,77.74789,0
Junonia lemonias,22.751656,77.723864,0
Junonia lemonias,22.876151,88.179137,4
Junonia lemonias,22.88976,88.334862,4
Junonia lemonias,22.927599,88.55049,4
Junonia lemonias,22.950178,88.019187,4
Junonia lemonias,23.0806,86.9391,4
Junonia lemonias,23.12491,79.800659,5
Junonia lemonias,23.193122,70.001235,8
Junonia lemonias,23.200277,86.126732,4
Junonia lemonias,23.252251,88.598619,4
Junonia lemonias,23.646452,88.119075,4
Junonia lemonias,23.811352,91.303551,2
Junonia lemonias,24.43202,92.330689,2
Junonia lemonias,24.583313,77.293938,0
Junonia lemonias,25.179964,75.828701,0
Junonia lemonias,25.188812,75.825395,0
Junonia lemonias,25.267599,82.989726,4
Junonia lemonias,26.103941,91.68943,2
Junonia lemonias,26.381021,90.030319,2
Junonia lemonias,26.409643,90.275215,2
Junonia lemonias,26.501835,90.537018,2
Junonia lemonias,26.523851,93.962334,2
Junonia lemonias,26.554136,90.091469,2
Junonia lemonias,26.577532,93.17112,2
Junonia lemonias,26.640862,91.09507,2
Junonia lemonias,26.699415,89.610085,2
Junonia lemonias,26.75337,91.234962,2
Junonia lemonias,26.783316,91.266693,2
Junonia lemonias,26.795794,91.399994,2
Junonia lemonias,26.840322,92.8106,2
Junonia lemonias,26.8651,75.8075,0
Junonia lemonias,26.932489,92.877663,2
Junonia lemonias,26.939823,92.887344,2
Junonia lemonias,27.130543,93.740802,2
Junonia lemonias,27.156309,77.531464,6
Junonia lemonias,27.181357,77.999229,6
Junonia lemonias,27.181583,77.999097,6
Junonia lemonias,29.230476,79.487991,6
Junonia lemonias,29.2827,79.5483,6
Junonia lemonias,30.427768,77.805277,6
Junonia lemonias,30.717459,76.991667,6
Junonia lemonias,32.192577,76.305435,6
Junonia orithya,8.666576,77.171333,1
Junonia orithya,9.659646,76.533165,1
Junonia orithya,10.707165,77.605576,1
Junonia orithya,11.938234,79.835587,7
Junonia orithya,12.22607,79.048859,7
Junonia orithya,13.032429,80.27533,7
Junonia orithya,13.826162,77.195862,7
Junonia orithya,14.337894,75.708069,3
Junonia orithya,14.464409,75.921758,3
Junonia orithya,16.362886,73.87719,3
Junonia orithya,16.496278,80.500668,5
Junonia orithya,22.778805,73.614281,0
Junonia orithya,22.864481,87.347862,4
Junonia orithya,22.963909,86.788996,4
Junonia orithya,23.158214,86.120466,4
Junonia orithya,23.193122,70.001235,8
Junonia orithya,23.371842,87.527221,4
Junonia orithya,23.382956,87.16005,4
Junonia orithya,24.810438,73.136313,0
Junonia orithya,25.095386,94.361652,2
Junonia orithya,25.113162,75.857753,0
Junonia orithya,25.213816,75.864753,0
Junonia orithya,26.304825,73.01673,0
Junonia orithya,26.879053,80.862465,6
Junonia orithya,26.9609,75.7987,0
Junonia orithya,26.9622,75.799,0
Junonia orithya,28.5309,77.1823,6
Junonia orithya,28.530907,77.180149,6
Junonia orithya,33.340647,74.321394,6
Justicia adhatoda,11.896151,75.734245,1
Justicia adhatoda,11.983327,77.141327,7
Justicia adhatoda,14.785392,75.70298,3
Justicia adhatoda,25.3488,78.7949,0
Justicia ekakusuma,12.032208,75.256348,3
Justicia gendarussa,20.2753,85.8179,4
Justicia glauca,8.385437,77.607225,1
Justicia glauca,13.927382,78.549049,7
Jynx torquilla,17.722164,78.292572,5
Jynx torquilla,18.811956,72.940339,8
Jynx torquilla,26.866761,92.780471,2
Kaempferia elegans,10.278502,76.210974,1
Kaempferia galanga,8.549448,76.973816,1
Kaempferia galanga,8.870133,76.601442,1
Kaempferia galanga,25.910557,92.591019,2
Kaempferia rotunda,16.1071,74.127,3
Kaestlea bilineata,11.406414,76.693245,1
Kaestlea palnica,10.22326,77.482597,1
Kalanchoe bhidei,17.923412,73.797745,8
Kalanchoe pinnata,8.575452,77.025139,1
Kalidasa lanata,9.696137,76.300042,1
Kalidasa lanata,10.452874,76.297146,1
Kalidasa lanata,13.689496,75.244989,3
Kalimeris indica,25.129944,94.418852,2
Kallima horsfieldii,11.934972,75.847357,1
Kallima horsfieldii,13.41872,75.251457,3
Kallima horsfieldii,13.502664,75.090315,3
Kallima horsfieldii,15.291011,74.52359,3
Kallima horsfieldii,15.64978,74.114951,3
Kallima horsfieldii,16.56143,73.859549,8
Kallima horsfieldii,18.995218,73.258842,8
Kallima horsfieldii,19.073759,72.839111,8
Kallima horsfieldii,19.151016,72.877655,8
Kallima horsfieldii,19.228809,72.918178,8
Kallima inachus,11.629741,76.0854,1
Kallima inachus,17.61808,81.69413,5
Kallima inachus,26.704812,89.612467,2
Kallima sylvia,8.857829,77.217522,1
Kallima sylvia,9.152895,76.786427,1
Kallima sylvia,9.656728,76.533646,1
Kallima sylvia,9.728412,76.30988,1
Kallima sylvia,9.7461,76.307,1
Kallima sylvia,10.108597,76.500493,1
Kallima sylvia,11.934194,75.850986,1
Kallima sylvia,12.469299,92.817825,9
Kallima sylvia,12.689461,75.137194,3
Kallima sylvia,14.983011,74.69931,3
Kallima sylvia,24.366611,92.350889,2
Kallima sylvia,24.43202,92.330689,2
Kaloula pulchra,25.278851,91.659966,2
Kamettia caryophyllata,11.840998,75.919907,1
Kandelia candel,14.418932,74.40731,3
Kaniska canace,11.357829,76.800962,1
Kaniska canace,30.586111,78.15139,6
Kaniska canace,30.706166,79.595901,6
Kerivoula picta,10.537816,76.142181,1
Kerivoula picta,14.336265,75.70652,3
Kerivoula picta,14.464409,75.921758,3
Ketupa zeylonensis,9.757906,78.647946,1
Ketupa zeylonensis,11.572177,76.642715,1
Ketupa zeylonensis,11.590472,76.622215,1
Ketupa zeylonensis,15.166447,74.637298,3
Ketupa zeylonensis,20.248466,79.425377,5
Ketupa zeylonensis,26.06226,76.437653,0
Ketupa zeylonensis,30.278491,77.967221,6
Khaya senegalensis,11.946239,79.760979,7
Khaya senegalensis,11.962173,79.810501,7
Kigelia africana,11.101336,77.304665,1
Kigelia africana,13.008875,77.651957,7
Kigelia africana,25.2283,75.8394,0
Kigelia africana,26.880989,75.792381,0
Kittacincla malabarica,14.57066,74.940064,3
Kleinhovia hospita,12.300989,76.6679,7
Kleinhovia hospita,12.949337,77.585136,7
Kleinhovia hospita,17.410643,78.533249,5
Knema attenuata,8.516216,77.556793,1
Knema attenuata,11.835275,75.839096,1
Knema attenuata,14.607152,74.847244,3
Kogia sima,13.000242,80.266838,7
Kunstleria keralensis,8.726291,77.032013,1
Kunugia ampla,26.154921,92.627612,2
Kydia calycina,13.370154,77.683456,7
Kydia calycina,18.280052,73.275124,8
Lablab purpureus,26.8392,75.822,0
Lablab purpureus,26.8396,75.822,0
Lacera procellosa,9.981636,76.299884,1
Lactuca tatarica,32.729428,74.865732,6
Laevicaulis alte,9.503114,76.530471,1
Laevicaulis alte,10.011687,76.332963,1
Laevicaulis alte,11.904559,78.617477,7
Laevicaulis alte,12.86068,74.855949,3
Laevicaulis alte,13.0656,77.576,7
Laevicaulis alte,17.356613,78.42775,5
Laevicaulis alte,21.181106,79.060702,5
Laevicaulis alte,22.192541,88.187729,4
Laevicaulis alte,22.429317,88.400688,4
Laevicaulis alte,22.68116,88.352077,4
Laevicaulis alte,22.681162,88.352081,4
Laevicaulis alte,23.191065,79.908714,5
Laevicaulis alte,23.6462,88.1215,4
Lagenaria siceraria,19.150568,74.676133,8
Lagerstroemia floribunda,12.846279,77.67144,7
Lagerstroemia indica,8.5021,76.9493,1
Lagerstroemia indica,12.92494,77.66893,7
Lagerstroemia indica,25.1849,75.8252,0
Lagerstroemia parviflora,12.149067,75.940521,1
Lagerstroemia parviflora,14.16704,75.040298,3
Lagerstroemia parviflora,15.275739,73.935066,3
Lagerstroemia speciosa,12.721019,77.567459,7
Lagerstroemia speciosa,12.839939,77.677002,7
Lagerstroemia speciosa,12.866883,80.227364,7
Lagerstroemia speciosa,12.881985,77.639671,7
Lagerstroemia speciosa,12.8905,77.586472,7
Lagerstroemia speciosa,18.504416,73.825432,8
Lagerstroemia speciosa,18.9772,73.0292,8
Lagerstroemia speciosa,19.191499,72.972376,8
Lagerstroemia speciosa,20.0822,85.4878,4
Lagerstroemia speciosa,20.196859,85.590793,4
Lagerstroemia speciosa,22.5422,88.3424,4
Lagerstroemia speciosa,22.5429,88.343,4
Lagerstroemia speciosa,22.5884,88.4165,4
Lagerstroemia speciosa,22.6825,88.0942,4
Lagerstroemia speciosa,23.640378,88.129937,4
Lagerstroemia speciosa,25.190292,75.85258,0
Lagerstroemia speciosa,25.193,75.8521,0
Lagerstroemia speciosa,26.116602,91.805534,2
Lagerstroemia speciosa,27.2183,94.3346,2
Lampides boeticus,8.584041,76.971507,1
Lampides boeticus,8.841749,76.684586,1
Lampides boeticus,12.739404,77.786698,7
Lampides boeticus,12.882341,77.556129,7
Lampides boeticus,12.974288,77.735551,7
Lampides boeticus,13.046599,77.585587,7
Lampides boeticus,14.23425,75.646993,3
Lampides boeticus,14.344392,75.737167,3
Lampides boeticus,14.607356,74.847676,3
Lampides boeticus,14.611638,74.845413,3
Lampides boeticus,19.004379,73.282455,8
Lampides boeticus,19.16834,73.073963,8
Lampides boeticus,19.229659,73.165016,8
Lampides boeticus,22.579684,88.414312,4
Lampides boeticus,22.62035,86.39721,4
Lampides boeticus,22.623629,88.44098,4
Lampides boeticus,23.158214,86.120466,4
Lampides boeticus,23.640378,88.129937,4
Lampides boeticus,23.689112,87.322294,4
Lampides boeticus,26.700769,89.025786,2
Lampides boeticus,26.762297,89.583947,2
Lampides boeticus,26.8256,76.6952,0
Lampides boeticus,28.915768,79.509502,6
Lamprophaia ablactalis,13.069559,80.248512,7
Lamproptera curius,25.271656,91.730804,2
Lamproptera curius,26.689423,94.341103,2
Lamproptera curius,27.098356,92.817829,2
Lamproptera curius,27.206396,95.443893,2
Lamproptera curius,27.217999,95.522003,2
Lamproptera curius,27.412832,95.553853,2
Lamproptera meges,25.709183,94.905304,2
Lanius cristatus,8.443397,76.983114,1
Lanius cristatus,11.601311,76.187149,1
Lanius cristatus,11.667678,76.632607,1
Lanius cristatus,11.878114,75.953209,1
Lanius cristatus,12.864858,77.764664,7
Lanius cristatus,17.329008,78.395348,5
Lanius cristatus,17.54299,81.723289,5
Lanius cristatus,23.6356,88.1551,4
Lanius cristatus,25.143525,94.283342,2
Lanius cristatus,28.493286,76.950905,6
Lanius meridionalis,27.792883,74.44091,0
Lanius schach,11.016845,76.955833,1
Lanius schach,11.446204,76.850426,1
Lanius schach,11.491604,76.733652,1
Lanius schach,11.562363,76.161671,1
Lanius schach,12.214368,79.039597,7
Lanius schach,14.394468,75.830134,3
Lanius schach,15.404548,74.217461,3
Lanius schach,16.56143,73.859549,8
Lanius schach,16.8167,74.116699,8
Lanius schach,17.685665,74.198799,8
Lanius schach,17.694418,73.942619,8
Lanius schach,17.774405,81.926918,5
Lanius schach,18.578585,72.916382,8
Lanius schach,19.145359,72.961815,8
Lanius schach,19.847981,73.988965,8
Lanius schach,24.607288,92.383438,2
Lanius schach,25.960194,77.575607,0
Lanius schach,26.781984,90.957592,2
Lanius schach,26.872843,78.564491,6
Lanius tephronotus,25.652344,94.022995,2
Lanius vittatus,13.724568,77.382188,7
Lanius vittatus,18.2237,74.848526,8
Lanius vittatus,22.715268,77.753791,0
Lannea coromandelica,8.841749,76.684586,1
Lannea coromandelica,10.808508,75.966353,1
Lannea coromandelica,15.602019,73.874252,3
Lannea coromandelica,18.417078,73.857651,8
Lannea coromandelica,19.1408,72.960197,8
Lannea coromandelica,20.197,85.429,4
Lannea coromandelica,20.2028,85.4506,4
Lannea coromandelica,25.193934,75.822045,0
Lannea coromandelica,25.1991,75.8156,0
Lantana camara,9.603702,77.167521,1
Lantana camara,9.9421,76.2575,1
Lantana camara,9.952157,76.98072,1
Lantana camara,10.059458,76.345718,1
Lantana camara,10.088933,77.059525,1
Lantana camara,10.09736,76.350286,1
Lantana camara,10.331612,76.957253,1
Lantana camara,11.947052,79.801254,7
Lantana camara,12.19608,79.553673,7
Lantana camara,12.3075,77.1332,7
Lantana camara,13.3426,77.1601,7
Lantana camara,14.341898,75.721039,3
Lantana camara,15.846898,74.509705,3
Lantana camara,17.691166,74.058014,8
Lantana camara,18.534397,73.785294,8
Lantana camara,19.052258,72.862764,8
Lantana camara,20.0961,85.6232,4
Lantana camara,20.712368,76.587784,5
Lantana camara,22.802798,88.333968,4
Lantana camara,22.970527,88.444628,4
Lantana camara,24.687223,92.753784,2
Lantana camara,25.173117,93.01503,2
Lantana camara,25.2136,75.8075,0
Lantana camara,25.668007,91.905846,2
Lantana camara,26.008247,92.86467,2
Lantana camara,26.170416,90.627602,2
Lantana camara,26.778866,91.366356,2
Lantana camara,26.937599,94.135239,2
Lantana camara,26.999727,88.452354,2
Lantana camara,28.531488,77.161754,6
Larus fuscus,17.376198,78.316727,5
Lassaba albidaria,32.243954,76.317429,6
Lathrecista asiatica,8.549448,76.973816,1
Lathrecista asiatica,8.578497,77.085226,1
Lathrecista asiatica,8.963938,77.053313,1
Lathrecista asiatica,10.005452,76.70929,1
Lathrecista asiatica,10.297583,76.256599,1
Lathrecista asiatica,11.6859,78.1754,7
Lathrecista asiatica,11.6859,78.1755,7
Lathrecista asiatica,11.713122,92.731445,9
Lathrecista asiatica,12.31051,77.135047,7
Lathrecista asiatica,12.86068,74.85596,3
Lathrecista asiatica,13.623527,74.691742,3
Lathrecista asiatica,21.808249,76.358414,0
Lathrecista asiatica,22.192423,88.185742,4
Lathrecista asiatica,22.334513,80.611511,5
Lathrecista asiatica,23.229009,77.364026,0
Lathrecista asiatica,23.578073,87.227695,4
Lathrecista asiatica,27.634579,95.665364,2
Lathyrus oleraceus,9.369502,76.460342,1
Lathyrus sativus,22.762213,78.348679,0
Laticauda colubrina,12.216667,93.033333,9
Laticauda laticaudata,11.598536,92.608627,9
Laudakia tuberculata,30.305925,78.980408,6
Laudakia tuberculata,30.306011,78.980469,6
Launaea procumbens,22.744108,77.736969,0
Lavandula bipinnata,18.011148,74.00193,8
Lawsonia inermis,10.0363,76.2956,1
Lawsonia inermis,10.292274,76.165332,1
Lawsonia inermis,10.307011,76.334059,1
Lawsonia inermis,10.972533,76.154323,1
Lawsonia inermis,10.983956,76.73745,1
Lawsonia inermis,18.25194,73.452309,8
Lawsonia inermis,21.07,79.269997,5
Lebadea martha,24.368027,92.350134,2
Lebadea martha,24.43202,92.330688,2
Lebadea martha,24.43202,92.330689,2
Lebadea martha,24.830036,92.783882,2
Lebadea martha,26.055857,91.601944,2
Lebadea martha,26.102598,91.69017,2
Lebadea martha,26.168042,91.718674,2
Lebadea martha,26.694061,90.306038,2
Ledebouria revoluta,15.049365,80.001785,7
Leea alata,26.707657,89.560326,2
Leea indica,10.357455,76.883507,1
Leea macrophylla,15.574811,73.595497,3
Leea macrophylla,22.77553,77.680809,0
Leiopicus mahrattensis,11.572177,76.642715,1
Leiopicus mahrattensis,12.319507,77.528255,7
Leiothrix argentauris,26.913264,88.288719,2
Lemna minor,21.592529,78.529167,5
Lemna perpusilla,26.346371,92.684044,2
Leonotis nepetifolia,14.340495,75.724258,3
Lepidagathis cristata,12.897782,79.205636,7
Lepidagathis cristata,18.612223,73.703621,8
Lepidagathis cuspidata,18.540813,73.453217,8
Lepidagathis keralensis,12.886995,75.02607,3
Lepidochelys olivacea,14.845656,74.116032,3
Lepidochelys olivacea,19.403408,72.761421,8
Lepidodactylus lugubris,13.2413,92.9706,9
Leptadenia pyrotechnica,27.019178,76.001751,0
Leptobrachium rakhinense,24.249743,92.318781,2
Leptocentrus taurus,12.893407,77.594521,7
Leptocentrus taurus,22.681166,88.352079,4
Leptocoma brasiliana,20.000958,86.197315,4
Leptocoma brasiliana,24.352674,92.344815,2
